ADD_NUM,LF_NAME,ADDRESS,POSTAL_CD,CITY,X,Y,LONGITUDE,LATITUDE,FAC_NAM,STE_FLR_UN,PERFRMANCE,EXHBVISART,SCRN_BASSE,LIBRARY,MULTIPURP,HERITAGE,OWNERSHIP,OBJECTID
88,Laird Dr,88 Laird Dr,M4G 3V1,Toronto,315910.7870,4840424.2150,-79.36194594610,43.70569255030,Musica,,1,0,0,0,0,0,Owned by others,857
1700,Bathurst St,1700 Bathurst St,M5P 3K3,Toronto,310876.4170,4839283.3380,-79.42442480030,43.69548129610,Beth Tzedec Congregation,,0,0,0,0,1,0,Owned by others,711
707,Eglinton Ave W,707 Eglinton Ave W,M5N 1C8,Toronto,311131.9600,4839969.6730,-79.42124683810,43.70165680120,Creative Vocalisation Studio,Suite 208,1,0,0,0,0,0,Owned by others,721
1,Austin Ter,1 Austin Ter,M5R 1X8,Toronto,312079.3600,4837355.9160,-79.40952699820,43.67812175280,Casa Loma,,1,1,0,0,1,1,City Owned,741
200,Lonsdale Rd,200 Lonsdale Rd,M4V 1W6,Toronto,312568.0560,4838831.2510,-79.40344553160,43.69139623630,"Laidlaw Hall,  Upper Canada College",,1,0,0,0,0,0,Owned by others,754
566,Mount Pleasant Rd,566 Mount Pleasant Rd,M4S 2M6,Toronto,313785.0280,4840138.7210,-79.38832719950,43.70315099330,Pleasant Pottery,,1,0,0,0,0,0,Owned by others,760
2026,Yonge St,2026 Yonge St,M4S 1Z9,Toronto,313043.0550,4839920.2110,-79.39753616920,43.70119279690,Mysteriously Yours Dinner Theatre,,1,0,0,0,0,0,Owned by others,771
627,Queen St W,627 Queen St W,M5V 2B7,Toronto,312606.5640,4833927.0410,-79.40303810000,43.64725272860,SIX20SEVEN (Norman Felix Gallery),,0,1,0,0,0,1,Owned by others,628
470,Queens Quay W,470 Queens Quay W,M5V 3K4,Toronto,313369.1370,4832876.6060,-79.39360218920,43.63778923740,The Walter Carsen Centre for The National Ballet of  Canada,,0,1,1,0,0,0,Owned by others,636
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.2380,4833983.7300,-79.39474843270,43.64775543260,A Space Gallery,Suite 110,0,1,0,0,0,1,Owned by others,647
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.2380,4833983.7300,-79.39474843270,43.64775543260,Open Studio Gallery,Suite 104,0,1,0,0,0,1,Owned by others,654
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.2380,4833983.7300,-79.39474843270,43.64775543260,Vtape Video Gallery,Suite 452,0,0,1,0,0,1,Owned by others,660
477,Richmond St W,477 Richmond St W,M5V 3E7,Toronto,312999.9810,4833944.2870,-79.39816118990,43.64740371040,The Richmond,Unit 104,1,1,0,0,0,0,Owned by others,665
80,Spadina Ave,80 Spadina Ave,M5V 2J4,Toronto,313205.0540,4833794.9770,-79.39562143160,43.64605735700,I.M.A. Gallery (Ryerson Student Gallery),Suite 305,0,1,0,0,0,1,Owned by others,671
129,Spadina Ave,129 Spadina Ave,M5V 2L3,Toronto,313220.0420,4833955.0160,-79.39543309650,43.64749762660,Cinecycle,,0,0,1,0,0,0,Owned by others,678
16,Spadina Rd,16 Spadina Rd,M5R 2S7,Toronto,312441.7480,4836249.4150,-79.40504751280,43.66815835630,Native Canadian Centre of Toronto,,1,0,0,0,1,1,Owned by others,688
2178,Bloor St W,2178 Bloor St W,M6S 1M8,Toronto,306888.8120,4834440.4430,-79.47391220730,43.65191031660,Runnymede Branch (TPL),,0,1,0,1,0,0,City Owned,172
293,South Kingsway,293 South Kingsway,M6S 3V4,Toronto,306044.4020,4833997.5810,-79.48438077460,43.64792569490,Farmers Memorial Baptist Church,,1,0,0,0,1,0,Owned by others,222
1155,King St W,1155 King St W,M6K 1E9,Toronto,310977.9610,4833011.3020,-79.42323651970,43.63902483660,Allan Lamport Stadium,,1,0,0,0,1,0,City owned,240
1340,Queen St W,1340 Queen St W,M6K 1L4,Toronto,310275.1370,4833314.2490,-79.43194439700,43.64175688890,The workroom,,0,1,0,0,0,0,Owned by others,255
205,Wilmington Ave,205 Wilmington Ave,M3H 6B3,Toronto,308347.3360,4846600.2340,-79.45575309740,43.76135937350,Irving W Chapley CC,,0,0,0,0,1,0,City Owned,131
1871,Weston Rd,1871 Weston Rd,M9N 1V9,Toronto,303553.9760,4839788.4720,-79.51526608010,43.70005071910,Weston Park Baptist,,1,0,0,0,1,0,Owned by others,146
2872,Dundas St W,2872 Dundas St W,M6P 1Y8,Toronto,307587.7920,4835964.9120,-79.46523867150,43.66563067770,Celtes Pub,,1,0,0,0,0,0,Owned by others,178
2333-2347,Victoria Park Ave,2333-2347 Victoria Park Ave,M1R 1W6,Toronto,319439.8210,4847054.6000,-79.31797780080,43.76531375100,Church of St. Andrews,,1,0,0,0,0,0,Owned by others,1345
3880,Midland Ave,3880 Midland Ave,M1V 5K4,Toronto,321244.0910,4853161.1880,-79.29538317440,43.82024164360,Tsung Tsin Association of Ontario,,0,0,0,0,1,0,Owned by others,1360
123,Guildwood Pkwy,123 Guildwood Pkwy,M1E 4V2,Toronto,328996.4030,4845031.2100,-79.19937373540,43.74685159480,Guildwood Branch (TPL),,0,0,0,1,0,0,City Operated,1375
62,Orchard Park Dr,62 Orchard Park Dr,M1E 3T7,Toronto,330576.5970,4848074.4380,-79.17960778890,43.77419122870,West Hill United Church,,1,0,0,0,1,0,Owned by others,1394
25,Mendelssohn St,25 Mendelssohn St,M1L 0G6,Toronto,322472.6820,4841462.4550,-79.28049188970,43.71491153740,Warden Hilltop Community Centre,,1,1,0,0,1,0,City Owned,1279
3017,Kingston Rd,3017 Kingston Rd,M1M 1P1,Toronto,326474.4510,4842626.3180,-79.23078334660,43.72528177910,Cliffcrest Branch (TPL),,0,0,0,1,0,0,City operated,1295
929,Kennedy Rd,929 Kennedy Rd,,Toronto,323225.9520,4844508.5500,-79.27103990980,43.74231183780,Jack Goodlad Community Centre,,0,0,0,0,1,0,City Owned,1310
940,Progress Ave,940 Progress Ave,M1G 3T5,Toronto,326267.6950,4849152.0690,-79.23309052490,43.78402781900,Centennial College Residences & Conference Centre,,0,0,0,0,1,0,Owned by others,1325
1156,Queen St E,1156 Queen St E,M4M 1L2,Toronto,318192.6160,4835648.1700,-79.33375132950,43.66266490520,Tango Palace Coffee Company,,0,1,0,0,0,0,Owned by others,1178
30,Bridgman Ave,30 Bridgman Ave,M5R 1X3,Toronto,311810.7050,4836999.0960,-79.41286325270,43.67491253740,Tarragon Theatre,,1,0,0,0,1,0,Owned by others,714
175,Wynford Dr,175 Wynford Dr,,Toronto,318680.5020,4842572.7800,-79.32752083500,43.72497693700,Toronto Don Valley Hotel & Suites,,0,1,0,0,1,0,Owned by others,718
446,Spadina Ave,446 Spadina Ave,M5T 2G8,Toronto,312833.4600,4835023.0350,-79.40020881040,43.65711530210,Art Interiors,Suite 203,1,0,0,0,0,0,Owned by others,729
814,St Clair Ave W,814 St Clair Ave W,M6C 1B6,Toronto,310386.1110,4837669.3540,-79.43052297000,43.68095748880,Galleria 814,,0,1,0,0,0,0,Owned by others,736
76,Wychwood Ave,76 Wychwood Ave,M6G 2X7,Toronto,310998.6360,4837551.1880,-79.42292769890,43.67988909150,Artscape Wychwood Barns (Theatre Direct),,1,1,0,0,1,1,City Owned,740
89,Church Ave,89 Church Ave,M2N 6C9,Toronto,312147.2260,4848080.1880,-79.40854035910,43.77465308460,Mitchell Field Community Centre,,1,0,0,0,1,0,City Owned,777
131,Finch Ave W,131 Finch Ave W,M2N 2H8,Toronto,310697.7730,4848339.7670,-79.42653927600,43.77699365300,Edithvale Community Centre,,1,1,0,0,1,0,City Owned,780
80,Queen's Park,80 Queen's Park,M5S 2C5,Toronto,313373.4430,4836065.0590,-79.39349736870,43.66648858510,"Edward Johnson Building, University of Toronto (MacMillan Theatre, Philsopher's Stage, Walter Hall)",,1,0,0,0,0,0,Owned by others,631
627,Queens Quay W,627 Queens Quay W,M5V 3G3,Toronto,313033.2790,4832612.3090,-79.39776892180,43.63541410180,Harbourfront Community Centre,,0,0,0,0,1,0,City Owned,638
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.2380,4833983.7300,-79.39474843270,43.64775543260,BirdLand Theatre,Suite 366,1,0,0,0,0,1,Owned by others,649
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.2380,4833983.7300,-79.39474843270,43.64775543260,Gallery 44,Suite 120,1,1,0,0,0,1,Owned by others,653
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.2380,4833983.7300,-79.39474843270,43.64775543260,SAVAC (South Asian Visual Arts Centre),Suite 450,0,1,0,0,0,1,Owned by others,657
170,St George St,170 St George St,M5R 2M8,Toronto,312823.3110,4836202.7990,-79.40031667960,43.66773476130,Jackman Humanities Institute,,1,0,0,0,1,1,Owned by others,695
270,Wellington St W,270 Wellington St W,M5V 3P5,Toronto,313555.8120,4833678.9430,-79.39127544250,43.64500875560,Wellington Street Art Gallery,,0,1,0,0,0,0,Owned by others,699
230,College St,230 College St,M5T 1R2,Toronto,313014.6400,4835195.3060,-79.39795985780,43.65866387890,"John H. Daniels Faculty of Architecture, Landscape and Design - University of Toronto (Auditorium), Eric Arthur Gallery",,1,1,0,0,0,0,Owned by others,553
12,Denison Ave,12 Denison Ave,M5T 2M4,Toronto,312771.2480,4834051.0230,-79.40099486190,43.64836694910,St. Stanislaus Kostka,,0,0,0,0,1,0,Owned by others,561
275,Dundas St W,275 Dundas St W,M5T 3K1,Toronto,313620.6240,4834711.8150,-79.39045536060,43.65430454660,18Karat,,0,1,0,0,0,0,Owned by others,564
334,Dundas St W,334 Dundas St W,M5T 1G5,Toronto,313447.0000,4834720.0000,-79.39260734660,43.65438035320,The Rivoli,,1,0,0,0,1,1,Owned by others,568
707,Dundas St W,707 Dundas St W,M5T 2W6,Toronto,312455.9940,4834431.4550,-79.40489713090,43.65179428700,Scadding Court CC,,0,0,0,0,1,0,City Owned,571
23,Grange Rd,23 Grange Rd,M5T 1C3,Toronto,313538.7410,4834461.4340,-79.39147427450,43.65205190680,"University Settlement (Music & Arts School, Recreation Centre)",,1,0,0,0,1,0,City Owned,575
496,Huron St,496 Huron St,M5R 2R3,Toronto,312649.9090,4836302.7200,-79.40246551340,43.66863603660,Italian Cultural Institute,,1,1,0,0,1,1,Owned by others,584
23,Prince Arthur Ave,23 Prince Arthur Ave,M5R 1B2,Toronto,313139.3750,4836384.2000,-79.39639482700,43.66936416100,The Women's Art Association Gallery,,0,1,0,0,0,1,Owned by others,616
474,Queen St W,474 Queen St W,M5V 2B2,Toronto,312832.2180,4834030.4640,-79.40023620100,43.64817269700,George Fischer Photography Gallery,,0,1,0,0,0,1,Owned by others,621
512,Queen St W,512 Queen St W,M5V 2B3,Toronto,312727.0820,4833998.2520,-79.40154312910,43.64789243260,Tequila Bookworm,,1,0,0,0,0,1,Owned by others,625
1001,Queen St W,1001 Queen St W,M6J 1H4,Toronto,311392.8310,4833568.0940,-79.41808796670,43.64403339220,Centre for Addiction and Mental Health (Workman Theatre),,1,0,0,0,0,1,Owned by others,476
15,Saskatchewan Rd,15 Saskatchewan Rd,M6K 3C3,Toronto,310937.8630,4832297.1500,-79.42374109700,43.63259664180,Muzik: the Nightclub at Exhibition Place,,0,1,1,0,0,1,Owned by others,481
155,Walnut Ave,155 Walnut Ave,,Toronto,312052.1320,4833592.7250,-79.40991232000,43.64424068400,The Array Space (Arraymusic),,1,0,0,0,0,0,Owned by others,491
404,Adelaide St W,404 Adelaide St W,M5V 1S7,Toronto,313128.6480,4833873.3300,-79.39656732320,43.64676351360,Launch Projects Gallery,,0,1,0,0,0,0,Owned by others,498
207,Augusta Ave,207 Augusta Ave,M5T 2L4,Toronto,312728.0350,4834679.1320,-79.40152107050,43.65402090130,Aspetta Caffe,,1,0,0,0,0,0,Owned by others,502
529,Bloor St W,529 Bloor St W,M5S 1Y5,Toronto,312086.9350,4835925.2450,-79.40945155400,43.66524400610,Lee's Palace,,1,0,0,0,1,0,Owned by others,536
563,Bloor St W,563 Bloor St W,M5S 1Y6,Toronto,311978.1950,4835896.6770,-79.41080030330,43.66498787650,Insomnia Cafe,,1,1,0,0,0,0,Owned by others,539
296,Brunswick Ave,296 Brunswick Ave,M5S 2M7,Toronto,312236.4130,4835953.5580,-79.40759767810,43.66549738560,The Annex Live,,1,0,0,0,0,0,Owned by others,543
693,Bloor St W,693 Bloor St W,M6G 1L5,Toronto,311449.8340,4835736.4050,-79.41735444550,43.66354955750,Clinton's Tavern,,1,0,0,0,0,0,Owned by others,391
783,College St,783 College St,M6G 1C5,Toronto,311238.2610,4834752.2410,-79.41999022800,43.65469285140,Revival,,1,0,0,0,1,1,Owned by others,403
375,Dovercourt Rd,375 Dovercourt Rd,M6J 3E5,Toronto,310818.4270,4834490.4820,-79.42519757600,43.65234041560,Ballet Creole Studio,,1,0,0,0,1,0,Owned by others,406
801,Dundas St W,801 Dundas St W,M6J 1V2,Toronto,312203.0870,4834420.1080,-79.40803271520,43.65169472480,#Hashtag Gallery,,1,1,0,0,0,0,Owned by others,410
1324,Danforth Ave,1324 Danforth Ave,M4J 1M9,Toronto,318535.4380,4837833.7760,-79.32944523160,43.68233215110,The School of Performing Arts for the Community of East York (S.P.A.C.E.),,1,0,0,0,1,0,Owned by others,1125
1081,Pape Ave,1081 Pape Ave,M4K 3W4,Toronto,316935.6470,4838824.7040,-79.34926567710,43.69127914820,East York Community Recreation Centre,,0,0,0,0,1,0,City owned,1131
34,Parkview Ave,34 Parkview Ave,M2N 3Y2,Toronto,311912.3920,4847740.9220,-79.41146183290,43.77160152210,"Ontario Historical Society, John McKenzie House",,0,1,0,0,0,1,City Owned,785
5350,Yonge St,5350 Yonge St,M2N 5R5,Toronto,311658.4530,4848018.3460,-79.41461266160,43.77410091250,St. George's Anglican Church,,1,0,0,0,1,0,Owned by others,798
375,Banbury Rd,375 Banbury Rd,M2L 2V2,Toronto,315173.2440,4846037.9270,-79.37098936860,43.75623394470,Windfield Junior High School,,1,0,0,0,0,0,Owned by others,810
2737,Bayview Ave,2737 Bayview Ave,M2L 1C5,Toronto,313975.0710,4846563.9210,-79.38585998590,43.76098427620,Trinity Presbyterian Church,,1,0,0,0,0,0,Owned by others,817
25,Old York Mills Rd,25 Old York Mills Rd,M2P 1B5,Toronto,312491.2560,4844609.9230,-79.40431564810,43.74341253970,Agricola Lutheran Church,,1,0,0,0,1,0,Owned by others,828
1399,Bayview Ave,1399 Bayview Ave,M4G 3A6,Toronto,315015.6600,4840016.7280,-79.37306069340,43.70203693660,"St. Cuthbert's Anglican Church, Lamb's Hall Auditorium",,1,0,0,0,1,0,Owned by others,835
822,Millwood Rd,822 Millwood Rd,M4G 1W4,Toronto,315360.4970,4840379.0580,-79.36877493010,43.70529391410,Leaside United Church,,1,0,0,0,1,0,Owned by others,851
439,Wellington St W,439 Wellington St W,M5V 1E7,Toronto,313123.0760,4833465.4480,-79.39664277090,43.64309240550,Impatient Theatre Co. Studio,Studio 206,1,0,0,0,0,0,Owned by others,700
285,Dundas St W,285 Dundas St W,M5T 1G1,Toronto,313584.2890,4834702.1020,-79.39090589940,43.65421756330,OCADU Student Gallery,,0,1,0,0,0,0,Owned by others,565
255,Front St W,255 Front St W,M5V 2W6,Toronto,313923.1470,4833573.8450,-79.38672399070,43.64405823870,Metro Toronto Convention Centre (John W.H. Bassett Theatre),,1,1,0,0,1,0,City Operated,573
51,Kensington Ave,51 Kensington Ave,M5T 2J8,Toronto,312842.7730,4834666.5130,-79.40009883770,43.65390609750,Laurentina's Improv Club,,1,0,0,0,0,0,Owned by others,589
350,King St W,350 King St W,M5V 3X5,Toronto,313621.8240,4833861.8960,-79.39045412410,43.64665461110,TIFF Bell Lightbox,,0,0,1,0,0,0,Owned by others,597
823,Manning Ave,823 Manning Ave,M6G 2W9,Toronto,311439.2750,4836321.0510,-79.41747767330,43.66881219940,Christ The Saviour Cathedral,,0,0,0,0,1,1,Owned by others,605
111,Peter St,111 Peter St,M5V 2H1,Toronto,313449.6660,4834007.8120,-79.39258580960,43.64797008640,Ontario Association of Art Galleries,Suite 125,0,1,0,0,1,0,Owned by others,614
489,Queen St W,489 Queen St W,M5V 2B4,Toronto,312996.1160,4834033.9260,-79.39820771630,43.64821058930,Earth & Fire Gallery,,0,1,0,0,0,1,Owned by others,623
107,Shaw St,107 Shaw St,M6J 2W4,Toronto,311541.4090,4833686.4500,-79.41624495090,43.64509749440,107Shaw,,0,1,0,0,0,0,Owned by others,482
263,Adelaide St W,263 Adelaide St W,M5H 1Y2,Toronto,313700.2200,4833993.9510,-79.38948015650,43.64784227380,Mad for Dance Studio,Unit B30,1,0,0,0,0,1,Owned by others,496
268,Augusta Ave,268 Augusta Ave,M5T 2L9,Toronto,312590.1110,4834963.4560,-79.40322670050,43.65658155630,The Supermarket,,1,0,0,0,0,0,Owned by others,505
277,Augusta Ave,277 Augusta Ave,M5T 2M1,Toronto,312663.7540,4834889.4620,-79.40231479690,43.65591475220,The White House Studio,,0,1,0,0,0,0,Owned by others,506
327,Bathurst St,327 Bathurst St,M5T 1J1,Toronto,312402.0600,4834444.5220,-79.40556555560,43.65191245790,Sanderson Branch (TPL),,1,0,0,1,1,0,City Owned,513
227,Bloor St E,227 Bloor St E,M4W 1C8,Toronto,314361.1240,4836567.6090,-79.38124204190,43.67099999370,St. Paul's Church,,1,0,0,0,1,0,Owned by others,525
1,Blue Jays Way,1 Blue Jays Way,M5V 1J4,Toronto,313709.6100,4833365.6690,-79.38937431620,43.64218730890,Rogers Centre (Skydome),,1,0,0,0,1,0,Owned by others,540
627,Bloor St W,627 Bloor St W,M6G 1K8,Toronto,311701.1780,4835810.9150,-79.41423680080,43.66421812160,Writers' Centre,,1,0,0,0,0,0,Owned by others,390
608,College St,608 College St,M6G 1B4,Toronto,311677.2120,4834824.5180,-79.41454768020,43.65533935690,The Royal,,0,0,1,0,0,1,Owned by others,400
999,Dovercourt Rd,999 Dovercourt Rd,M6H 2X7,Toronto,310295.2440,4836187.8020,-79.43166533020,43.66762240630,Creative Spirit Art Centre,,0,1,0,0,0,0,Owned by others,408
322,Harbord St,322 Harbord St,M6G 1H1,Toronto,311462.5060,4835356.8390,-79.41720229990,43.66013287020,nanopod: Hybrid Studio,,0,1,0,0,0,0,Owned by others,422
955,Lake Shore Blvd W,955 Lake Shore Blvd W,M6K 3B9,Toronto,311703.2530,4832055.4630,-79.41425875500,43.63041482540,Ontario Place (Echo Beach),,1,0,1,0,1,0,Owned by others,424
89,Niagara St,89 Niagara St,M5V 1C3,Toronto,312598.2890,4833279.0410,-79.40315020320,43.64142030320,Trash Palace,B,1,0,1,0,0,1,Owned by others,434
61,Ossington Ave,61 Ossington Ave,M6J 2Y9,Toronto,311313.1200,4833742.8710,-79.41907396000,43.64560724180,The Ossington (Gallery 61),,0,1,0,0,0,0,Owned by others,443
195,Princes Blvd,195 Princes Blvd,M6K 3C3,Toronto,311167.0430,4832242.2300,-79.42090155600,43.63210048230,The Better Living Centre,,1,1,0,0,1,1,Owned by others,454
952,Queen St W,952 Queen St W,M6J 1G8,Toronto,311467.2370,4833671.0890,-79.41716449600,43.64495984950,Edward Day Gallery,Suite 200,0,1,0,0,0,0,Owned by others,470
1260,Dufferin St,1260 Dufferin St,M6H 4C3,Toronto,309681.6830,4836154.1360,-79.43927386270,43.66732358940,Wallace Emmerson Community Centre,,1,0,0,0,1,0,City Owned,343
1597,Dupont St,1597 Dupont St,M6P 3S8,Toronto,308475.8620,4835882.4470,-79.45422834100,43.66488473050,Open Door Designs,,1,0,0,0,0,0,Owned by others,353
1153,Queen St W,1153 Queen St W,M6J 1J4,Toronto,310846.4840,4833417.9240,-79.42486155330,43.64268600010,Woolfitt's Gallery,,0,1,0,0,0,0,Owned by others,365
213,Sterling Rd,213 Sterling Rd,M6R 2B4,Toronto,309209.9180,4834843.8410,-79.44513486230,43.65553190990,"Fashion Art Toronto Venue (Warehouse, 213 Sterling Road)",,1,1,0,0,0,0,Owned by others,373
180,Westmoreland Ave,180 Westmoreland Ave,M6H 3A2,Toronto,310212.3370,4835986.9450,-79.43269553510,43.66581502880,Dovercourt Boys & Girls Club,,0,0,0,0,1,0,City Owned,379
3500,Lake Shore Blvd W,3500 Lake Shore Blvd W,M8W 1N6,Toronto,302255.1780,4828153.0660,-79.53132545640,43.59531436420,Long Branch (TPL),,1,0,0,1,0,0,City Owned,76
2799,Weston Rd,2799 Weston Rd,M9M 2R8,Toronto,301790.6130,4841928.2420,-79.53715627470,43.71930678060,Riverside-Emery United Church,,1,0,0,0,0,0,Owned by others,94
1515,Albion Rd,1515 Albion Rd,M9V 1B2,Toronto,298004.6880,4844214.5310,-79.58417151560,43.73986145950,Albion Branch (TPL),,1,0,0,1,1,0,City Operated,3
2,Rowntree Rd,2 Rowntree Rd,M9V 5C7,Toronto,297947.7480,4845537.6310,-79.58489585390,43.75177068590,North Kipling Community Centre,,1,0,0,0,1,0,City Owned,12
123,Rexdale Blvd,123 Rexdale Blvd,M9W 1P1,Toronto,299526.7100,4841049.4370,-79.56524417790,43.71138366790,Northern Elms Branch (TPL),B,0,0,0,1,0,0,City Owned,22
725,Bathurst St,725 Bathurst St,M5S 2R5,Toronto,312058.1890,4835643.9910,-79.40981180090,43.66271269510,Central Technical High School (Art Centre),,0,1,0,0,1,1,Owned by others,515
292,Brunswick Ave,292 Brunswick Ave,M5S 2M7,Toronto,312239.7430,4835924.3470,-79.40755678320,43.66523442200,Tranzac Club,,1,0,0,0,1,0,Owned by others,542
25,British Columbia Rd,25 British Columbia Rd,M6K 3C3,Toronto,310757.8040,4832162.4390,-79.42597397240,43.63138540610,Liberty Grand,,0,0,0,0,1,1,Owned by others,397
1112,Dundas St W,1112 Dundas St W,M6J 1X2,Toronto,311226.9310,4834202.6920,-79.42013709180,43.64974691290,Opera Bob's,,0,1,0,0,1,0,Owned by others,413
14,Markham St,14 Markham St,M6J 2E9,Toronto,312397.0380,4833962.9450,-79.40563479080,43.64757792530,Hub 14,,0,1,0,0,0,0,Owned by others,426
109,Niagara St,109 Niagara St,M5V 1C3,Toronto,312521.4560,4833264.9040,-79.40410272740,43.64129384590,The Coffin Factory,,0,1,0,0,1,0,Owned by others,436
56,Neilson Dr,56 Neilson Dr,M9C 1V7,Toronto,299425.3550,4832032.5780,-79.56640782800,43.63021190800,Neilson Park Creative Centre,,0,1,0,0,1,0,City Owned,29
475,Rathburn Rd,475 Rathburn Rd,M9C 3S9,Toronto,298735.1840,4834478.2570,-79.57499231170,43.65222959660,Church of Christ the King,,1,0,0,0,1,0,Owned by others,30
590,Rathburn Rd,590 Rathburn Rd,M9C 3T3,Toronto,298089.8180,4834244.0300,-79.58298662000,43.65010698000,Centennial Park and Etobicoke Olympium (The Olympic Lounge & Committee Room),,0,0,0,0,1,0,City Owned,31
630,Renforth Dr,630 Renforth Dr,M9C 2N6,Toronto,298112.9820,4834910.2660,-79.58271114880,43.65611279910,Hollycrest Middle School,,0,0,1,0,1,0,City Operated,32
450,The West Mall,450 The West Mall,M9C 1E9,Toronto,299228.5760,4833995.0900,-79.56887034780,43.64788433420,Applewood Shaver House (J.S. Woodsworth Homestead),,0,1,0,0,1,1,City Owned,35
50,Winterton Dr,50 Winterton Dr,M9B 3G7,Toronto,299886.3620,4836828.3410,-79.56074293250,43.67339135030,Martin Grove Collegiate Institute,,1,0,0,0,1,0,Owned by others,37
4709,Dundas St W,4709 Dundas St W,M9A 1A8,Toronto,302714.1920,4834415.7990,-79.52565874600,43.65167891700,Montgomery's Inn,,1,1,0,0,1,1,City Owned,38
1806,Islington Ave,1806 Islington Ave,M9P 3N3,Toronto,301468.7190,4837943.0830,-79.54112538130,43.68343313890,Richview Branch (TPL),,0,1,0,1,1,0,City operated,39
1428,Royal York Rd,1428 Royal York Rd,M9P 3A8,Toronto,302501.2420,4838101.7470,-79.52831950300,43.68486532280,St. Matthias Anglican Church (Etobicoke),,1,0,0,0,1,0,Owned by others,40
76,Anglesey Blvd,76 Anglesey Blvd,M9A 3C1,Toronto,302446.3300,4835911.0090,-79.52899029120,43.66514578660,Humber Valley United Church,,1,0,0,0,1,0,Owned by others,42
